0,4,2,0,5,5,5,0.0872664626,0.0872664626,0.0872664626
0.01,4.04997193702448,2.05003456579565,-0,0.00211098877675619,0.00189744089273791,0.00191934826662896,0.0867409439791995,0.0877154001548152,0.0873037734464336
0.02,4.0499634532294,2.05008856431916,-0.000185832518632,-0.00106878372470647,0.00213927955706693,0.000983115968175435,0.0861746218573567,0.0874006129201757,0.0873452529966015
0.03,4.04992147322221,2.05014400627911,-0.000548686520864,-0.00211360707058002,0.00215054482954655,0.000597748584494032,0.0857101881280832,0.0869890997239123,0.0873807974479337
0.04,4.04986864161514,2.05020033580796,-0.00107897988145,-0.00298955978257949,0.0028193182855555,0.000365591303695456,0.0853863788205026,0.0866773069752156,0.087407992158682
0.05,4.04980551541857,2.05026371634592,-0.00176646329879,-0.00408346715746703,0.00379563010049437,-4.53001235238837e-05,0.0851416999812574,0.0864377850304739,0.0874323406309965
0.06,4.04973022330188,2.05033645830015,-0.00260032466177,-0.00530549010144438,0.004807694006507,6.66146599443002e-05,0.0849458405867714,0.0862439928802192,0.087460167392981
0.07,4.04964210201236,2.05041982300492,-0.00356929289484,-0.00643657894690346,0.00591745294544305,1.57760273001156e-05,0.0847813975535295,0.0860801622941185,0.0874908115899101
0.08,4.04954014486861,2.05051452442136,-0.00466174037266,-0.00783389151752247,0.0070507897569106,3.63770716718531e-05,0.0846396672220953,0.085940443946789,0.0875346043769867
0.09,4.04942325403502,2.05062086332534,-0.00586578306811,-0.00917915712352618,0.00820361997744108,0.000308768610517762,0.084515538510989,0.0858163551985604,0.0875895736463523
0.1,4.04929140505337,2.05073903551462,-0.00716937767656,-0.0105727152064218,0.00935947367621402,0.000731741005500802,0.0844050813915012,0.0857068529367588,0.0876640420462485
0.11,4.04914344428066,2.05086919730958,-0.0085604150405,-0.0121288744580923,0.0105147121409524,0.000894306439469139,0.0843075556627363,0.0856076885577131,0.0877642374947401
0.12,4.0489802746266,2.05101199486945,-0.010026809282,-0.0133405009516268,0.0117806788680815,0.000950754047730068,0.0842167639171723,0.085518710558071,0.0878720400703619
0.13,4.04880440181997,2.05116931107704,-0.0115565821337,-0.0144045920279153,0.0133123254642288,0.00120164773223744,0.0841336236948029,0.085436495555562,0.0879719635148085
0.14,4.0486155939646,2.05133927916678,-0.0131379420392,-0.0156742403404704,0.0141831046335063,0.0012772049430822,0.0840589227610959,0.0853595427807306,0.0881126107060486
0.15,4.04841303968763,2.051519774796,-0.014759357674,-0.0169074922284229,0.0152875390852209,0.00148747374386018,0.0839875711898243,0.0852891645407252,0.0882729847695533
0.16,4.04819779690012,2.05171120177113,-0.0164096256099,-0.0179780815697308,0.0162283673273373,0.00175303964626966,0.083920880841794,0.0852228133842441,0.088454226057777
0.17,4.04797093470386,2.05191332659456,-0.0180779319195,-0.0190111273595525,0.0172828001276455,0.00215666050847538,0.0838581753033397,0.0851590745710468,0.088640883119767
0.18,4.04773294833531,2.05212493449757,-0.0197539075792,-0.0199914638532044,0.0179605315290752,0.00231158240484983,0.0837983495486931,0.0850997540429905,0.0888499003590792
0.19,4.04748422062876,2.05234515538645,-0.0214276775914,-0.0209653134721704,0.0188425097835754,0.00240804881252527,0.0837428676198061,0.0850420715740739,0.0890575446895756
0.2,4.04722556904916,2.05257405830547,-0.0230899038012,-0.0218066918461807,0.0195336922375382,0.00244966221417103,0.0836870227260677,0.0849861112225832,0.089261500525556
0.21,4.04695831178125,2.0528106892489,-0.0247318214337,-0.0225455241133765,0.0202319478254223,0.00249365673046842,0.0836323945565577,0.084929692012436,0.0894436362832441
0.22,4.04668360347813,2.05305413138688,-0.026345269421,-0.0231870389574493,0.0207434068617647,0.00246407840505838,0.08357818290981,0.0848756761459199,0.0896079933729389
0.23,4.04640303787652,2.05330293998928,-0.0279227146324,-0.023647664091275,0.0211674633122939,0.00260062611673517,0.0835241815156405,0.0848223177085201,0.0897377289943518
0.24,4.04611833918086,2.05355637012086,-0.0294572701558,-0.0239740389738125,0.021531936866621,0.00254245162194969,0.0834700090377339,0.0847667793492377,0.089821122847353
0.25,4.04583006807558,2.0538135672653,-0.030942707811,-0.0243650409505815,0.0218018958212631,0.00263483726855945,0.0834151996432236,0.0847138289225037,0.0898661540755402
0.26,4.04553960749638,2.05407332833626,-0.0323734651093,-0.0244515760412297,0.0219299208285879,0.00268321743699601,0.0833598997218633,0.084657316698348,0.0898515484874759
0.27,4.04524859551574,2.05433405175519,-0.033744646895,-0.0245529742374241,0.0218920084279906,0.00274518158332726,0.0833056172696535,0.0846026490003294,0.0897926047536732
0.28,4.04495638121081,2.05459452930148,-0.0350520219335,-0.0248004248885689,0.0217951499507161,0.00276891042287003,0.0832486818617512,0.0845459981346019,0.0896988762912197
0.29,4.04466203349999,2.05485467635647,-0.0362920147298,-0.0251136938033043,0.0217537334880965,0.00278906061150914,0.0831908824233753,0.0844894252062897,0.0895640406074823
0.3,4.04436704314445,2.05511420843576,-0.0374616928818,-0.0250923643844821,0.0215936174983704,0.00280748310472922,0.0831341379386378,0.0844324387076265,0.0893645690408292
0.31,4.04407379386913,2.05537184402814,-0.0385587502876,-0.0249532253974935,0.0212996058329011,0.00278316914796593,0.0830742929549292,0.0843774800223487,0.089102304621918
0.32,4.04378227759087,2.05562862955179,-0.0395814865463,-0.0249302732329873,0.0213583611253896,0.00270307626771912,0.0830139185446881,0.0843189754252686,0.088759342947419
0.33,4.04349107779708,2.0558860212465,-0.040528782897,-0.0250934411287217,0.021384400908085,0.00258204304031119,0.0829530147967337,0.0842610043027472,0.0883686149953349
0.34,4.04319954748864,2.05614267086064,-0.0414000750597,-0.0252336142329374,0.0211920492445157,0.00264468369502134,0.0828942943686437,0.0842017423757959,0.0879493871494802
0.35,4.0429086821579,2.05639810165551,-0.0421953233424,-0.0251928891777804,0.0211014508987016,0.00255832166054847,0.0828333442012495,0.0841439561143679,0.0874798063264507
0.36,4.04261996029388,2.05665266131566,-0.0429149803904,-0.0250484803308422,0.0209857619712393,0.00257655374778831,0.0827727857908408,0.0840851604314251,0.086962143123964
0.37,4.04233244636029,2.0569054592086,-0.0435599569551,-0.0252086428051528,0.0207644067713413,0.00257421045447113,0.0827148096957905,0.0840266440648089,0.086440702993116
0.38,4.04204607105912,2.05715616924673,-0.0441315860576,-0.0250748667540052,0.0205515942654447,0.00258836853452579,0.0826554260362497,0.0839689578822296,0.0858899014302676
0.39,4.04176224827619,2.05740477832939,-0.0446315859264,-0.0249475707839847,0.0203372558077606,0.00250350975142943,0.0825967271894364,0.0839111095859213,0.0853225647327711
0.4,4.0414799067273,2.05765163343248,-0.0450620220771,-0.0250197251554236,0.0202226467165106,0.00240337327628788,0.0825387618339651,0.0838541186825943,0.0847539183862007
0.41,4.04119960457669,2.05789741841774,-0.0454252688989,-0.0247765344738515,0.0201138309592665,0.00232776208153442,0.0824837643754827,0.0837972868370272,0.0841636511392691
0.42,4.04092245238599,2.05814250522197,-0.0457239710999,-0.024617432966305,0.0200971433525573,0.002282238601861,0.08242792480066,0.083739629193415,0.0835642682823446
0.43,4.04064817354285,2.05838686445745,-0.0459610053502,-0.0244327754176393,0.0199924006263104,0.00222870417598791,0.0823728945882509,0.0836848512962956,0.0829710207726326
0.44,4.04037648508914,2.05863047806625,-0.0461394424452,-0.0243201999836172,0.0199879236848407,0.0023699162702015,0.0823191861304188,0.0836289677736988,0.0823902552205756
0.45,4.040106187621,2.05887248604114,-0.0462625102933,-0.024380360688706,0.0197286497836981,0.00227251533669106,0.0822658751435019,0.0835737996363319,0.0818578782061359
0.46,4.03983788314455,2.05911249909455,-0.0463335580108,-0.0241144170666402,0.019592719365155,0.00203539054924731,0.0822150325898999,0.083517674770087,0.0813400029763353
0.47,4.03957294477104,2.05935095218531,-0.0463560213827,-0.0238931367436175,0.0194416544448982,0.00196226693771603,0.0821625633929406,0.0834633786248959,0.0808456061549392
0.48,4.03931082456687,2.05958822999602,-0.0463333899239,-0.0237184463627185,0.0193888043599916,0.00195543983108511,0.0821126490047948,0.0834085853904196,0.0803752887292618
0.49,4.03905102400616,2.05982531255731,-0.0462691757465,-0.0235805736174172,0.0194362211124521,0.00201194745153645,0.0820611247456239,0.0833547651170751,0.0799277497240302
0.5,4.03879429503328,2.060061297729,-0.0461668844142,-0.0232603332591178,0.0191952674059864,0.00210194727298028,0.0820096822257352,0.083300342485264,0.0795177555572874
0.51,4.03854020836623,2.06029565619365,-0.0460299879314,-0.023178171933207,0.0191495384899205,0.00218284822974697,0.0819599827623244,0.0832460761218471,0.0791487436684814
0.52,4.03828747331746,2.06052847788083,-0.0458618999887,-0.0231071671755904,0.0189199307779083,0.00212301336812806,0.081907195811182,0.0831926659809801,0.0788347757659817
0.53,4.03803579797399,2.06076031954524,-0.0456659535556,-0.0230554722185015,0.0189765851073707,0.00216536670408101,0.0818538967620565,0.0831380862344997,0.0785539023762016
0.54,4.03778512131884,2.06099160039019,-0.0454453808808,-0.0229930843080536,0.0188302971537364,0.00218439548288105,0.08179956616214,0.083082591197017,0.0783188183447237
0.55,4.03753549860283,2.06122074308751,-0.0452032959348,-0.0229205657561511,0.0185707255185384,0.00230339535348213,0.0817438543877835,0.0830270688126836,0.078137665087545
0.56,4.0372873348197,2.06144777206621,-0.0449426792985,-0.0227511037542374,0.0184139677979138,0.00224862683482864,0.0816866626378388,0.0829724261148298,0.0779902897838376
0.57,4.03704060402064,2.06167400176469,-0.044666365478,-0.0226698142809567,0.0184256563460935,0.00234431016747919,0.0816304371459564,0.082916821351163,0.0778713939614815
0.58,4.03679488700549,2.06190028758555,-0.0443770325992,-0.0225688737389937,0.0184344190996353,0.00228713566613243,0.0815708940371865,0.082857947476784,0.0777817270401603
